N,text,created_at,likes_count,username,user_loc
9748,Mole com o Douglas no BBB https://t.co/Zl6JDBafe9,1477434642114482194,2022-01-02 00:20:42+00:00,0,camicabreu,Brasil
9749,"@cenkuygur THINGS TAKE TIME CENK. I cannot believe you don't understand this by now Cenk. We will get BBB passed, we will get voting rights passed, and eventually, we can get the Green New Deal passed. 

You don't have a magic wand, and neither do Democrats.",1477434603069755392,2022-01-02 00:20:33+00:00,0,nikgazcs2,"Norwood, MA "
9750,@PressSec @POTUS FACTS?? Just like Build Back Better cost nothing? People are waking up Jenny- must be getting hard to spout all these lies,1477434501525557253,2022-01-02 00:20:09+00:00,0,BrandonHatesUsa,
9751,@aj_malakai That reconciliation 😭😭,1477434495053746177,2022-01-02 00:20:07+00:00,1,JoeMunnelly1,Dublin
9752,@NathanMackBrown We need BBB!,1477434473905942530,2022-01-02 00:20:02+00:00,0,a_barbcosgrove,"Washington, USA"
9753,@Jahboi_Issa_BBB Thats enough internet for today…,1477434425868800005,2022-01-02 00:19:51+00:00,1,VegetaOujisama_,
9754,"Voters: “Forgive #studenloan #debt, it’s out of control.”

#SaigonJoe #Biden, who could have done so with a simple executive order: “Here’s Build Back Better! 🤠🤓👍” https://t.co/diHUOo7egy",1477434380306063362,2022-01-02 00:19:40+00:00,0,IMussomeli,"Connecticut, USA"
9755,"Joe’s BBB bill is disgusting!   Listen to this, especially the last part.  Paid propaganda. https://t.co/Q28eS8pzbZ",1477434333103337474,2022-01-02 00:19:29+00:00,79,foreiron,Freedom Lane
9756,@BigBrainBetz @SammyAdams Thanks BBB! Keep crushing CFB as well!,1477434287020548096,2022-01-02 00:19:18+00:00,1,TK_Pickz,🇺🇸 USA 🇺🇸
9757,"@BestBuySupport @bbb_us Can BestBuy just cancel my order because they cannot fulfill it?  However, on their website, the phone is still being sold with actual estimated delivery dates! Are they then lying to other potential customers?
Or they just don't want to give me that $900 trade-in credit? https://t.co/GhY1AjpjtA",1477434238861340673,2022-01-02 00:19:06+00:00,0,fryh1n,
9758,@RonFilipkowski Does he think BBB is a replacement for the constitution? I'm so confused.,1477434170519416832,2022-01-02 00:18:50+00:00,0,Gnar_Jar_Binks,
9759,@BBB_804 Just to end it here🤨 https://t.co/zu1KGcYIYR,1477434132355559424,2022-01-02 00:18:41+00:00,0,ChaseFa12753299,
9760,"Climate change, reconciliation key take-aways from 2021: Trudeau https://t.co/2qnEBoFMsR",1477434112105488385,2022-01-02 00:18:36+00:00,0,Edmontonsun,"Edmonton, Alberta, Canada"
9761,"@BonczekL @Clark72003Rose @POTUS This is true, but the republicans wanted that much needed infrastructure bill, and at some point they would have got onboard if needed with BBB to get it, and the progressive know this @POTUS should have stayed out of it.",1477434051166453765,2022-01-02 00:18:21+00:00,1,Msreddfoxxx,Philadelphia Pa
9762,"@1414Maple @JohnWDean I think alot of the problem is the 24/7 cable news cycle creates unrealistic expectations. The West Wing wasn't real, it was a tv show. Our legal system isn't designed to be efficient, it's designed to provide justice. The back &amp; forth over BBB isn't squabbling, it's legislating.",1477433874582061056,2022-01-02 00:17:39+00:00,1,ninigirl84,"Dallas, tx"
9763,@CrowellMb Oh yes he can…. Remember reconciliation and Tofino? He will just say he’s sorry and it’s a learning experience for all of us.,1477433823717691394,2022-01-02 00:17:27+00:00,5,tapicco,
9764,"@SenatorSinema How about working for families by getting rid of the filibuster, passing voting rights and Build Back Better/paid leave and child tax credit?",1477433751269429252,2022-01-02 00:17:10+00:00,0,65rosesauthor,United States/Canada
9765,"@DemGovs Democrats' message for 2022 - ""We failed to deliver the $15 wage, student debt relief and public health option we promised, we abandoned BBB, and now we're about to lose Roe v. Wade. Can you send us some money?",1477433685297172480,2022-01-02 00:16:54+00:00,2,wjn3tweets,"San Mateo, CA"
9766,"Who thinks it would be a great day for Chuck to pass BBB, Freedom to Vote Act, &amp; John Lewis VRA? 

Chuck, you know he wants to cancel debt, you also know doing it before BBB passes lessens the chance Mancin will play. DO YOUR JOB! Try to be 1/2 as effective as McConnell. https://t.co/S6ppiEb7xW",1477433524529602566,2022-01-02 00:16:16+00:00,3,FireRokita,
9767,"Also, the 'ex' coke addict has a company thats got an 'F' w/ the BBB. Hmmm. https://t.co/GUb4PLN39A https://t.co/jp1Umorw4L",1477433483450470400,2022-01-02 00:16:06+00:00,0,tova3411,
9768,@Sen_JoeManchin BUILD.BACK.BETTER!!!!,1477433383311458306,2022-01-02 00:15:42+00:00,1,LightEmUp24,"Carson City, NV"
9769,I just saw somebody fold shrimp with the tails still on into a dip. I'm ready to file a complaint with the BBB.,1477433267443879936,2022-01-02 00:15:14+00:00,2,jeremymoonmusic,Nashville
9770,"Trump’s GA Senate candidate Herschel Walker has a New Year’s Day message about ‘Build Back Better,’ but I have absolutely no idea what the hell he is trying to say. https://t.co/i73SCoaXv1",1477433261542592514,2022-01-02 00:15:13+00:00,9661,RonFilipkowski,Florida
9771,Sign up for the Blac &amp; Bleu Book writing contest and ibmit thi article for entry https://t.co/EJyadTOvvp,1477433218697609216,2022-01-02 00:15:03+00:00,0,BATAL_P,"Las Vegas, NV"
9772,"""Build Back Better"" #JoeBiden 

#Chicago crime rate 2021: Year ends as city's deadliest in a quarter century
#Chicago recorded more homicides in 2021 than any other city in US, including New York and Los Angeles

#LoriLightfoot, you're the winner. #BLM 
https://t.co/zGHfhzkfRf",1477433200435732484,2022-01-02 00:14:59+00:00,1,collapse2024,
9773,"The West Virginia senator, who is icy toward a bill that stands to help his constituents, hasn’t made any pledge to pass the BBB.

https://t.co/GEzHIR32IT",1477433033930293250,2022-01-02 00:14:19+00:00,0,dceiver,"Washington, DC"
9774,@aliferestarted @MarkPos15736859 @StephenKing Without BBB the infrastructure bill will do nothing more than lock use into 40 more years of fossil fuel based transportation and energy generation. It is why they SHOULD have passes together or not at all.,1477432885292384260,2022-01-02 00:13:43+00:00,0,antarestrader,"N. California, USA"
9775,@RepHalRogers @RepAndyBarr Looks like Kentucky needs BBB!,1477432866183139330,2022-01-02 00:13:39+00:00,0,a_barbcosgrove,"Washington, USA"
9776,@BBB_804 U gon say we bad when we gon win acc last year this is like Duke last year 😅,1477432800672469002,2022-01-02 00:13:23+00:00,0,ChaseFa12753299,
9777,I remember being like 9 years old going to games and the scoreboard would say “uva is on a 7 game winless streak” instead of losing streak cus that program breeds weak players… if you dont win in bball you lose,1477432740874231814,2022-01-02 00:13:09+00:00,1,BBB_804,
9778,"@mmpadellan 2022 Goals

1. End/Abolish the  filibuster

2. Pass voting rights

3. Build Back Better

4. Expand Senate majority

5. Hold House majority

Anything else?

Yes!

6. Replace DeJoy @ the Post Office Board

7. Subpoena Trump + his insurrectionists bozos (Including those in Congress) https://t.co/sD122ur7TE",1477432726932406272,2022-01-02 00:13:06+00:00,0,ramos4ny,"Bronx, New York"
9779,"2022 is going to be a great year for  Democrats. We will keep control of Congress, the Voting Rights Act &amp; BBB will pass. Manchin and Sinema will be neutered b/c more Democratic Senators will be elected. The economy will soar and Mango Mussolini will be convicted &amp; jailed.",1477432726064021507,2022-01-02 00:13:05+00:00,10,cealey2,
9780,@BBB_804 See ur just a mad tech fan we have been good since Bennett got here,1477432649946124289,2022-01-02 00:12:47+00:00,2,ChaseFa12753299,
9781,"The scheme hits a roadblock, however, if you don’t actually pull off the part where the popular stuff gets passed. 

https://t.co/7N08iOyAZi",1477432637711073284,2022-01-02 00:12:44+00:00,0,dceiver,"Washington, DC"
9782,"@JoeBiden Thank you Mr. President! Happy New Year!
#covidvaccineforkids #GetVaccinatedNow #GetBoostedNow #CovidVaccine #BidenDelivers #DemsDeliver #DemocratsDeliver #BBB #BuildBackBetter #Jobs #AmericanRescuePlan #BidenApproval #BidenForAmerica #HAPPYNEWYEAR2022 https://t.co/DGafhOcNwm",1477432609428803586,2022-01-02 00:12:38+00:00,2,Jkineman,"Seattle, WA"
9783,@RandPaul @SenMinorityLder @RepJamesComer @RepGuthrie  @RepThomasMassie Looks like Kentucky needs BBB!,1477432577732448256,2022-01-02 00:12:30+00:00,0,a_barbcosgrove,"Washington, USA"
9784,@joncoopertweets The John Lewis Voting Rights Bill closely followed by the BBB.,1477432521398890503,2022-01-02 00:12:17+00:00,6,Lilly67,Wisconsin
9785,"@kbishdafish @CalebDixonSmith I did, and I see where you’re coming from, but I disagree a bit. I’d say in human terms those details matter possibly in how/if reconciliation is made

But as far as the absoluteness of the sin, this sin like many sins, is not changed by reasoning when standing before a Holy God.",1477432493464702977,2022-01-02 00:12:10+00:00,1,DaveM270,
9786,"@MollyJongFast Yeah, some really important work didn’t get done because of you. You gave a permanent 3 trillion plus tax cut to the upper 2% a few years back and bbb is to pricey for you?",1477432430508265476,2022-01-02 00:11:55+00:00,0,DL24113890,Discworld
9787,@shattawalegh i smell some reconciliation jam be on the way😤..... or catarrh dey worry me...... but @shattawalegh ...... abeg..... i want go shoot some movies for Nigeria but ..... 🤐🤐,1477432300681969664,2022-01-02 00:11:24+00:00,0,LennyMakavo,
9788,@MarshaBlackburn When will YOU put Americans first by voting yes on Build Back Better?,1477432279047622660,2022-01-02 00:11:19+00:00,2,carol_dacanay,"California, USA"
9789,@joncoopertweets Voting rights so we can win big in 2022 and beyond and keep BBB alive!,1477432261796855808,2022-01-02 00:11:15+00:00,0,HousewifeSgv,Blue State that pays 4 Red Sts
9790,@TheTNHoller When will you put Americans before a political party. Vote yes on the Build Back Better bill. Seniors need lower cost meds,1477432188601876481,2022-01-02 00:10:57+00:00,11,dianero60894368,
9791,"@JoeBiden rcsm, dvisn, inflatin, lvng mltry bhnd Afghan,allwng 3 mill.illegls crtel ownd ovr brdr u refuse 2 go 2,hdng all ovr usa.Covid +,gvng $mllns. tx $ right 2 vote illglly in nm BBB. cmmy cntrs.prepr 4bttle agnst us,stppng ky stne ppln we’d b #1 in wrld 4 clean fssl fuel.Hppy nw yr.",1477432160902656000,2022-01-02 00:10:51+00:00,0,Noonesp10655124,
9792,"New Year

New League?

All sorts of new leagues happening now at D1S

See them listed below and here: https://t.co/0a6UL2QuZo

Best Ball: https://t.co/D9pi4VO3mj https://t.co/5ookuF0ybB",1477432032640876546,2022-01-02 00:10:20+00:00,1,DynastyOneStop,
9793,@rhm4354 @ArtValley818_ then support Build Back Better because it addresses those issue. https://t.co/SNWO1EfuBw,1477431934842142722,2022-01-02 00:09:57+00:00,0,Jim_Oberst,"Long Beach, CA"
9794,"""Climate change has disproportionately impacted lower income communities and communities of color.""
The BBB Act includes investments to ensure at least 40% of the benefits of climate and infrastructure initiatives go to overburdened and underserved communities.""",1477431915892326403,2022-01-02 00:09:52+00:00,0,PleaseReadToday,"Tennessee, USA"
9795,@masterz_mind @ZLanerOFFICIAL @ModernWarzone @charlieINTEL The clip was edited down to not show Zlaner clearing out the right side. There was nobody there to make the high alert ping go off. Bbb intentionally left thought out to make everyone think there was somebody there.,1477431915749773313,2022-01-02 00:09:52+00:00,0,DeathDealer_247,"Aurora, IL"
9796,@marceelias Did you tell the Democratic leaders  including Biden and Harris. They don't seem to be aware of the crisis we are already in. There does not seem to be any campaign to stop the onslaught of laws being passed and implemented. The BBB additional welfare bill seems to be their goal.,1477431728872509440,2022-01-02 00:09:08+00:00,0,abmartin3045,
9797,"ABQ issues Area Forecast Discussion (AFD) at Jan 1, 5:08 PM MST https://t.co/vWHcP4fgUf",1477431702393815041,2022-01-02 00:09:01+00:00,0,iembot_abq,"Albuquerque, NM"
9798,@texas22aj @TivoliGal @moreperfectdem1 @PeteButtigieg He would have been a lot better for all Americans not just the rich ones. Biden wants to give the rich a tax cut in his BBB bullshit plan. Wants to raise the salt deduction from 10K - 75K that will only help the RICH.,1477431698958729225,2022-01-02 00:09:01+00:00,0,3729_steve,
9799,"Oversight and Reform
U.S. Postal Service trucks currently get 10 miles to the gallon. [Washington Post, 5/24/21]
The Build Back Better Act includes funding to electrify the United States Postal Service vehicle fleets.""",1477431636862062599,2022-01-02 00:08:46+00:00,0,PleaseReadToday,"Tennessee, USA"
9800,"Imagine how $1.2 billion could be used for reconciliation instead of long term colonial trauma. 
“The RCMP’s “E Division” operating budget for the year was $1.2-billion, according to Shoihet.” https://t.co/c1GHAVoogk",1477431516766498817,2022-01-02 00:08:17+00:00,62,N8V_Calgarian,Black Foot Territory
9801,"""House Democrats’ legislation aims to help small businesses build back better by improving federal contracting opportunities and fund a national network of incubators and accelerators.""",1477431383664562181,2022-01-02 00:07:45+00:00,0,PleaseReadToday,"Tennessee, USA"
9802,Build Back Better https://t.co/TFneyA4JRZ,1477431343680270338,2022-01-02 00:07:36+00:00,0,ThanGenghisKhan,"Manchester, England"
9803,"“Democrats were the opposite of a do-nothing Congress. They were a never stop doing Congress.

Democrats in the House passed many other major pieces of legislation on issues like gun reform, voting rights, and Build Back Better that are stuck in the Senate.” https://t.co/VlP0TOdS45",1477431338546483201,2022-01-02 00:07:35+00:00,5,robertfranek,"North Dakota, USA"
9804,@joncoopertweets Ram Build Back Better through.,1477431311912652804,2022-01-02 00:07:28+00:00,1,MarkinCHS,"Charleston, SC"
9805,"@DannyJ78510777 @mmpadellan Me too. That’s why I keep saying if Romney stepped up &amp; helped get BBB passed, I think he’d have another shot at the Presidency. I am not cool w/ Pence. He has terrible ideas, lied &amp; gave 45 legitimacy. Romney never did that ever &amp; neither did McCain. 🌺",1477431310423674881,2022-01-02 00:07:28+00:00,0,RealityOfPrey,
9806,"Small Business
""The Build Back Better Act invests in direct lending of less than $150,000 and targeted loans of $1 million to government contractors and small manufacturers.""",1477431203867336704,2022-01-02 00:07:03+00:00,0,PleaseReadToday,"Tennessee, USA"
